currencyId,openingValue,closingValue,highestValue,lowestValue,adjClose,volumeStocks,userIdentity,userFollowers,userFriends,userVerified,userCreditRating,certifiedAuthorityTrusted,tokenTrusted
cbe32239,2148235.718264706,521184.0568061732,3982738.783118943,9577744.759873793,16597.28364307611,953685,eaf1c2ea-bf47-47c1-8402-b08ff0d978b4,8987,4430,true,0.0046926187462251745,false,true
1a4af7c8,6257888.366142596,6802118.897876736,1426691.3189664753,2268123.0475099944,6023530.913365005,75633,7ba4e6b5-bab7-460b-8649-d3ac476723f2,65289,3751,true,0.30775226791147503,true,true
45032c58,3048841.9500641804,7630874.51075398,8727037.05539987,1910007.753978461,2188216.2837659405,268865,96bce927-63e6-4ec8-b903-cea4be8a5c2c,45835,5266,true,0.11219328799428274,false,false
76c4ec22,3575346.259746972,50082.590354531,7723370.156330781,756994.7027357249,7161266.586936879,180940,e529f21d-7aea-4356-99ea-63295ee360a0,50256,8012,true,0.02439741038788168,false,false
263abeb2,199647.7290551346,6469322.117725295,1096857.7201177322,15335.40079950324,247507.26916647147,818746,445e1ccf-45ae-4b7e-890c-7fb1404dcd00,87520,7588,true,0.15259271139093433,false,true
dadd842b,2620373.3854750176,883846.4424709103,3838354.727587917,72743.46789381547,4208433.725464383,466428,ae440bf1-98d8-40c8-932a-cbd119f030b6,67747,2092,false,0.13246145806274634,false,false
ee2e8dfd,9312595.410937048,8267726.7456495315,8400124.276262196,2881876.2154716747,2462495.3532271963,855677,f9e8ad19-0b7b-4447-a55e-d393a77f4b9e,38501,8059,false,0.734680716703389,false,false
2ffa98ae,2413860.5367130605,40464.54018567958,7015040.187587258,1775573.588261683,725958.8149350294,917791,4d64a92d-c2a3-4367-b1e5-3af31d074cfe,15678,1763,true,0.2921012899116494,false,true
7698adcd,299040.39989190665,2962851.0685206144,4019726.8019986656,6112176.224135346,3750639.068358593,654737,844d92dd-ccab-4b48-ac7e-9bdd5fe44940,84717,8122,false,0.8801488081791141,false,false
ac40b577,9145539.1665397,7476076.742621192,759735.7628493806,3454299.811842244,5068826.045637202,804330,9dd9a940-d9d5-433c-9293-b00568a48f3f,46930,396,true,0.42015081507227714,false,false
75620219,5148760.340984516,1753765.152324992,3037018.246033254,9352539.87342903,7257185.807778087,591654,85cc0784-1c93-4e73-9428-929065cfd982,50277,9267,false,0.6020969533333441,true,true
e9b51742,5479488.884779074,3038208.2236667853,7126591.810650896,1236109.0175622224,6308818.702230721,295000,db6dc4b3-3fb9-43ce-8e3d-768b205ad6c2,1294,9495,true,0.6746788330983727,true,true
3fdfce92,4987063.493519401,1758085.5488812064,2259286.452487247,9213781.95167071,5617624.377870765,930034,bca23728-9c77-4961-811e-1ec5118ca751,13806,218,true,0.43734830449895323,true,false
fd0d1544,6450728.056284366,3554223.5066961637,8044578.671459126,8049729.97705983,6041886.774360518,398973,be29ff72-8660-48b3-8f8d-240dd1b085aa,59647,2440,false,0.056046953272771316,true,false
13136f12,6902774.544721479,6827289.892950634,8545447.625515398,9656313.871235896,4203262.20787815,666425,50dfb6fc-a02c-4954-8f21-c458d1b5df91,71530,7088,true,0.4199481395442387,false,true
b1e4da7f,7221937.100609439,4669559.818262937,7850065.199464605,3738943.3864958663,6175934.71190804,916713,c9d8ac9c-0a7b-40f9-b2c1-c129c940c5e6,37974,7352,false,0.9827105741904755,false,true
952c98a9,5472173.49937807,2681192.834529917,1554133.8541558115,5476140.825178521,8535235.982536625,91820,02b6a41b-4f46-4033-87a9-6b130e5c5ea3,86915,2241,false,0.7140469801937976,false,true
660633af,9997378.041229077,1961514.2215544845,9019579.74510694,1323599.38420073,5251355.4988524495,930803,d5fd358c-78f1-45e7-8b85-44ab1d0cac41,68354,5402,true,0.8446788339012908,true,true
f4d76bc6,207832.40932512158,1991389.6939169152,3797433.538621292,7571731.849951628,606412.7646781048,759150,ec2329c6-b552-48e2-8e21-54c1b1c1f404,1874,4913,true,0.17629735405650848,true,false
a73620fd,5139300.224343367,4067902.955427304,8553290.147774566,5855992.336211386,9059562.305011567,160766,4b22792e-ad75-4e43-9443-ae84fc80dfdb,21406,4040,false,0.9295968239792226,true,true
38c08284,6126749.214626404,8918132.985332232,1692726.7433758753,2986736.946866112,2817908.22849746,497915,8fee6e51-1a6a-4b90-b26f-3f5c18c9a604,14733,2192,false,0.9254994375174375,false,false
2f07f51c,437783.6011040792,7911537.595540519,563325.7883491094,779852.6518975535,8877382.161906812,945219,1309bd06-f4f1-4067-9f48-1f75ed4a6df0,48967,4405,false,0.3857197538896088,true,true
8e73d781,2766392.486647113,9044405.904821334,2687271.4028996015,7051602.323544931,2448122.2787027946,235817,4df9f6be-f2da-4ac7-be22-6317efe99898,69161,3929,true,0.6982079327502402,true,true
e7a83bb8,414976.57905438356,3819958.938342256,2238842.1893456522,7108061.9551795535,1588945.48821075,815036,4aada5f2-f865-4f3b-a6f5-80d867cc9811,46236,2828,true,0.9906212659506539,true,true
7486ae33,8452529.503563631,6506789.411630353,4575571.309177121,4798801.06494095,1398011.9436141348,121153,61351daf-7ce2-486d-b4eb-56c78f2d1868,66300,8885,false,0.45418223557704707,false,false
5d1c854c,5459337.724438835,9035721.770251587,4557944.008719078,5285375.664192059,1469720.2831512368,813005,750efa42-a2dc-4250-9612-7fb303f0f252,92553,5648,false,0.47044876530589796,false,false
b9d38060,538089.6936201107,1331923.247293071,6175772.625935533,2969702.507764943,3186594.443030245,920079,81126994-d854-41f5-8052-07f26e593e64,12120,4349,false,0.6588675804366897,false,true
aba3fc17,6012555.438576287,6698381.781300001,5910778.066980124,654730.8261239127,4527252.469529285,671406,5c2e89b7-95db-4884-ac33-2fb9d92102c8,74190,2096,false,0.3261672559351557,true,false
ef673bf5,7964170.900233109,4458958.788744809,3893833.734443143,6602287.88906044,9584185.96805012,511888,8df78552-4445-4d6a-b51b-2b512ba3066d,90444,244,true,0.6586096513149943,true,false
69ecb624,2343454.5586434207,5200747.837651655,8939678.878477227,8409713.400050608,6412225.779182142,927325,f721a922-c01c-4c04-86dc-7f2326d83bf9,85513,9337,true,0.512900119916184,false,true
62b812b3,9104469.071860058,2399713.268690472,3656196.119599785,7924461.610845699,126731.35951955072,330662,f813daf1-76f0-40c6-9864-899441f0b162,78904,9719,true,0.02822152352803442,false,true
02b0ee58,9297516.679189123,1988247.7160557387,4496871.0064751785,7079570.82665838,7685668.040755265,671769,d57cf582-3bc6-4319-bba3-88b7e39fea9a,46623,9410,false,0.656690478604955,true,true
fa7fdf75,4845285.907436794,2415336.7259347145,4217720.117357226,8831210.779502358,948032.3231039367,84302,2b06d7e7-b9fe-4a39-b7d9-363842454f44,44143,1163,false,0.11316136651476094,false,true
d6a9f120,3613578.0805708207,3626612.2764327046,2797128.7748650974,2559541.520568117,530281.238852025,992899,d1863833-eaba-4ff2-a972-a3b246f29650,23235,6795,true,0.6284019111552507,true,false
fca67c13,3176889.5646865335,1951852.7398138908,3080979.9704716867,6702520.157923138,6480645.566489979,461549,32ad6e02-65d9-4450-a22d-1755cfb4815f,3617,7391,true,0.81638859095959,false,false
09336ec7,3673627.6156539125,8806460.466209317,1792756.0922928976,6275938.923827355,2129783.065136647,616387,1c822fef-e1f6-4243-a627-b9abe00c287d,42166,349,true,0.40380973983559143,false,true
504eb23f,6164033.760869595,3767322.018782614,9689169.243656242,3080431.5758339996,3762441.61174889,926589,d88188c6-5b7f-46a1-a52e-530224f673f1,8362,5843,true,0.052512471300029784,true,false
16eeb270,5039570.1559026195,5520505.695185596,7097217.885469894,1272348.72217169,5586227.266607215,793695,2c7ec7ef-5059-41d9-9dfb-3fdd8ef86f9d,7084,1783,true,0.9770887481430883,true,false
4c90253d,9695348.3198057,3239396.392436843,1813772.9132061787,5046250.438425816,4047584.956536826,12277,ad582ef5-c60f-454f-9848-0b262b302b49,97563,8004,true,0.9718288701440791,false,false
d0b27761,5994339.057080116,7059300.373744054,5584913.356894961,4271304.170694601,4088888.434191689,605191,7b6c3d7d-ac1e-4dbb-8255-9914b23c7f04,48019,9552,false,0.2448851630602058,true,false
51c314ea,3542176.083451588,8634370.24872897,9208494.485469123,4242686.425468245,1727299.2522603404,927677,a9ed179c-5084-423a-952c-cd41685b3ec5,14891,8684,true,0.7600762453159179,false,false
f74367ef,2989.851979877667,2731522.9638020666,4574384.967494195,7336601.048289834,8977484.909679582,583996,86b0eba6-1390-49d2-a4d7-f4edf20035cd,8915,675,false,0.9011046606909263,true,true
abfc4160,9519234.618452705,7656151.2937931875,9061298.546831477,3357562.40118373,287594.89452492516,890552,0f437943-4c7b-4504-b023-e52d9a95b6cd,11064,6683,true,0.465177596326097,true,true
a8dfd78b,703499.9088449478,6683947.690378938,7484643.09591482,9622032.56724423,5607476.315853338,236468,c1fba510-3c22-4e14-808e-18bb04c17b55,86388,2459,true,0.4677111619968366,true,true
16ae75fd,1421364.0854663001,1455498.266800026,7988022.092760697,1015707.5997543597,1855012.9432120144,945417,d70027ae-4ea8-44e8-b080-31cda6f4f706,68142,8035,true,0.261940062702413,false,false
2b46b23b,2160392.927453797,2880647.1565253255,8640069.418712957,5711924.022566623,3829054.987363454,766897,74e212e4-70db-4791-95a1-f86e8910af81,32014,6041,true,0.20159693943421708,true,false
6badda9e,2092223.6195626976,3764433.3398805894,8308303.705918937,7846644.7512974115,8519067.305478547,255008,6eb4d2d5-ef24-4d83-8206-dab4559001b9,59989,5115,true,0.9148547536662482,false,false
9b2a57a9,3556146.483246415,9445299.833273109,5428795.605239887,2889023.0429402217,3178727.9868834564,577246,c2c083f4-8c71-4f8a-a46a-844531e93d18,15945,8253,false,0.1574587168968975,true,true
05d2db42,4752090.242213418,494985.0878502138,3171142.2029323187,9307546.198084597,2449163.9370169337,466411,12850d71-c375-450c-b418-45efd1c24ab6,46559,4496,false,0.9660958668014442,false,true
af6d27ec,6624331.0363274,9091188.441937754,8683994.548875708,5652339.841319921,4963479.094540671,428854,d9a5dc36-5fd7-4b97-93eb-1ec0854c506f,5943,8447,true,0.6252328687105081,true,false
bd45b50b,7064012.004404027,3077436.192927012,417835.81226620736,1302063.607291163,4998052.310436772,347659,e3ab951d-232f-44a5-a989-e450a6ede6ad,87263,5112,false,0.5920051189450873,true,true
7981210d,9369314.069122452,5896928.060405507,3884389.9366789893,7187573.602947938,9130778.185148109,193982,6dbef1b8-5562-46f1-81c1-dc9c67888d31,99628,1603,true,0.29976051796825387,true,true
884ff4e2,9445780.39920312,6410370.634303881,2956189.2489846684,1765066.6640842138,5497881.311780505,457489,1b825171-1331-46c9-9eb5-6b56f2fc4d88,18266,1471,true,0.8213362334670269,false,true
de3c0e78,3736566.080962912,6640184.592303897,266957.92472531955,4363223.5958278645,4836854.793160067,982949,5ea533e2-a41f-4ba0-a98b-abdca658a33e,53596,7012,true,0.25985534653820597,true,true
63dbd725,3860545.011844969,2016740.485571229,3951306.702174016,371984.95583834255,1513885.2101021926,200525,dd497ffa-bf48-431e-a76a-b18b388107fe,80859,8013,false,0.28001946196021543,true,false
dd43b3b7,5061062.532349084,3633275.1043925337,6017032.869526086,5220620.916388176,4242484.844798379,18214,fba1e44f-6c54-401c-b097-0864ae94854f,54493,9615,false,0.34183891301466074,true,false
ba93a049,9757444.01944118,3559210.1839744817,711091.9579262753,9077716.338529544,522638.4423814145,554197,a22262b6-835d-46ac-9631-7822acf56333,82926,8617,true,0.16100788929088206,true,false
1ff8a41e,1579759.4332446419,2599104.538160618,7056195.607748401,5017885.326308813,9752403.672140568,919610,0ca723bd-4c3e-418a-97ce-c1c9cb904edd,82984,6704,false,0.07502540787393197,false,true
01285611,748400.6140280153,9931560.404744873,7621746.793894265,3416226.6414751974,788415.0925277555,451220,0c0665af-5b90-414e-af68-791aa5f86147,9623,6378,false,0.2578319165075573,false,false
e7524d28,8084562.594158742,7807655.2346046865,3409970.7504961207,5013208.027814019,9787817.174884262,512578,6f7a689c-ad09-45c5-9b0e-fa9966cd2ccd,71209,5387,true,0.6178355369123464,false,true
c681891b,187024.64727168967,3086747.934440646,6785850.66878159,3321495.9582904526,7897625.161000224,507853,a373686c-4400-4153-8d6d-335d44ff3162,51660,9699,false,0.6438845123454521,true,true
752b91ff,9331985.707696375,4249541.669387172,7621550.412701833,9076732.548889862,218195.74819575416,630855,14a2a17e-ba1b-41c3-b5f4-d474d4357c7a,89832,2360,false,0.2855826991671787,false,true
30e8dd12,261238.25854230454,435000.1984081775,2934599.2342911786,9807832.591569763,1382361.7321906956,980756,6e3842fc-eb30-47fd-9545-66644ca2410a,19935,1813,true,0.6263849669872182,true,false
559092ce,3105564.757028484,5046832.954262203,2646281.1180823743,8832462.930983217,8018040.339396537,970743,69d9efdb-5eab-4367-ae89-fa30f93cc9ef,20277,8736,false,0.3150087018786343,false,true
4dd2316a,4660264.770263478,8441197.347630559,248845.44322337775,7336318.358174255,9508090.860347282,810758,0b8212be-08af-455c-8de1-16d17ed823f8,54068,165,false,0.6077412231996147,true,false
57bd8a63,1399745.3293608264,9885589.618140118,8238806.406652528,4209640.480492825,5809916.6405029325,151821,61a7d1af-854b-45f8-b14d-3ccb67c083fc,89402,778,true,0.5649882043297896,false,true
93dc8ad2,7039996.225615182,4382548.324227744,8080734.020705398,151654.2799785736,144707.28304012193,470031,d26149d2-031c-45be-b427-a1d572816414,46512,8758,false,0.3040974984000875,true,false
aa42ba20,7947288.118710204,3056393.861602056,5727511.933077474,5287969.631985632,3010173.5385479243,581848,7543281c-83dd-4299-8176-83b6e285ae33,8093,8830,true,0.3342226972799138,true,true
8415f913,854416.7954983162,7647046.0586433485,1416052.6585155665,1842735.7096618647,8702069.960403057,711639,f2ffc6e7-2105-4f57-9ed6-538047ce8192,14093,3882,true,0.7107830914797603,true,false
0bb44370,6110108.6036349535,8320817.853999645,1195932.3404096556,5549544.757541245,7323439.843517897,839650,8c89287c-f5d2-429c-8c47-4696267fc3f6,29735,3950,false,0.3900954597747742,false,false
4f06f45e,6889898.327728192,1299515.0516659403,836463.6051928975,9917335.077767955,6235444.91166709,251250,bd46dea8-8a19-4d8c-b5be-33e3662f46c7,8924,3295,false,0.27986826641921536,true,true
83721841,3584442.4997121925,4899237.527735988,1521161.60653044,637092.9256270308,209922.6992403791,678458,297557d3-145c-4009-bd73-d927ac31908a,73408,6615,true,0.4811607746747951,false,false
31cfbed8,476548.17338050436,9207614.497240352,3938301.0610374026,4765516.0207285,7576970.442374927,451982,1458e868-e226-468d-a0a0-e582255ea461,74476,3088,false,0.9519009070603056,false,true
ab965fb6,2406005.9373446996,6027319.857650871,3131328.4030410573,7129958.698119263,9633090.937334167,27522,827f108b-edcb-44d4-958e-c17833a8b2d5,58153,1048,false,0.9601300844852297,true,true
bd567e22,5549426.642746127,3396360.2545613535,1909658.9376137163,620658.7221509208,9552770.105370834,260663,01e7d275-3315-4c76-bf2f-00953d4f8276,25664,9352,true,0.13109084985385688,true,true
d04c1e46,8575149.936440488,4271519.059029254,9836112.997750163,8251701.503613617,2209456.2819402176,186727,c6e362c1-cd0b-4248-8b86-9fab9b489c22,13478,5036,false,0.9139516868637643,false,false
cd07a49a,1601012.9644317806,8442408.060421776,130388.10777301734,1934209.1957899553,8300433.342915938,419670,ce5676ef-021a-443e-8e5e-d733ee1f3477,99072,257,false,0.03279726420711315,false,false
73bb8c0b,4388174.900649316,6415694.155996589,9347083.45930453,1063285.84096537,9947078.954344483,513611,617652a5-ced8-4e03-ab78-1179730775f7,56808,4849,false,0.2000400377429642,false,true
78017716,8675898.346741933,5048759.198248262,4741615.206146713,5737609.178164668,1297098.4859688706,420101,1b694468-686f-4da4-9166-3c038b8720f8,82621,7394,false,0.38935264044074136,true,true
c94a12fe,7385430.623110897,4850482.473051674,5955630.14795379,9037368.174899777,8998089.966368191,840879,70cfe95d-47e2-4cde-abdf-e7beefc70c87,5498,8444,true,0.6684072403436002,true,true
52ffb1ca,2443035.5979484795,9866405.121609993,2231630.5797212133,1045024.7228190679,8427289.618141092,475634,0bf45aad-f6df-4cfd-982c-d636bc98bac3,3226,483,false,0.553346305891247,true,false
6a355776,1755926.7010069157,9958185.833377903,9817232.384627469,8245344.96749748,3997444.5689045535,485852,bfedeca6-9d21-4ec4-9553-544aae1c71a7,89860,7338,true,0.332011451544008,false,false
c873d449,7701259.734605894,5222253.710790573,2770690.64827429,6228363.43687911,1646773.6009022128,863860,e6bcac67-7cae-4928-94fe-1c6e2bb2115b,75046,4712,true,0.06793514474127882,true,true
0611187f,1719036.9748040824,9321137.698397981,2952404.9188796873,308821.002371652,8417181.51792655,186887,498f9a87-3a15-4ece-83bd-5c0e5b2e2a6e,68706,2,false,0.38382587067923524,false,false
b13b74d4,5693039.160375094,2753757.4879432837,3877353.0517675425,8264736.839390512,2657473.148039804,840814,7e66b2eb-76ea-466b-aba9-10e3a5e5d4e2,46460,5146,true,0.7161212889401765,false,false
0d85f5ba,4509328.317893475,955772.9850982522,157645.16711770926,5416069.940035541,7132863.562899915,521981,f7f66ba7-3550-4469-b201-3dacc8a17358,64721,9307,false,0.37882847815672627,false,false
37c1f13b,7554889.109533182,5959563.849111153,1657482.9426614079,2261950.570467568,4500925.02906465,954772,d12005c3-fbfe-453c-b28a-84a1016affa7,89438,5390,false,0.552928382994765,false,false
251cbfa1,1904722.448158953,9176772.41760644,230578.75691275377,4451086.429529799,5537676.186632379,948411,e002e86b-45f5-48c5-a026-cd381215cbac,60485,1311,true,0.060326026506322794,true,false
6a8840a7,4749960.688255872,8175521.72166384,7258787.3082494885,4764499.703836891,5415604.557289582,245402,1f8d73a5-cc15-42cc-a30d-66bbad7d545d,27782,6292,false,0.05684402818746748,true,true
44f393a8,7836417.209106148,2912368.8352825907,5809982.535827814,38491.99664131664,6002602.761912918,414117,a1acb29b-af2d-4ce5-80a2-d227525e2cc3,94328,2173,true,0.7488873804066455,true,false
251f1772,3810801.580960459,4690571.152568957,1299081.378327004,6225080.568177263,1190111.5907452498,789137,19159173-b867-43a3-84c3-122735cb4931,37030,3108,false,0.10371736739027704,false,true
3b71af0a,2137727.061196325,6442613.580663942,3507082.338235924,3358397.8664834625,4972231.581365742,183281,0c81d7ed-fd43-4599-aad4-aad882c15774,44253,2728,true,0.7929296036881702,false,false
b3f1be41,5452513.571592186,416105.98771704145,1029053.1474803755,9555507.63104892,1326289.2001268978,715142,8df21035-9138-485d-a8fa-b4ae965e9fa8,91937,9464,false,0.21458036200610975,false,true
88337927,3189766.3938389574,6948754.832961979,6326173.941121645,5749197.841728178,2542596.519391912,163854,029e8dab-cb69-4a76-bfa0-57dd5e135c21,48860,5197,false,0.7450590815127305,true,false
bb09f8d0,1372476.1309001797,5573901.148741995,1897171.8045459706,5243729.00291096,938701.25763727,443385,5a3146ad-5853-42c5-9d64-061317d4a32e,73688,603,false,0.408794153222628,true,false
a29f435b,5283384.386699013,7298332.404445061,1479088.6475651588,8526375.24093267,9572778.136835586,475515,2eb0b2f1-1969-4e06-b61e-f8df5d51ca80,97864,6167,true,0.9481246494482793,false,true
92b9c02b,8581746.488869203,9855403.414564017,8324971.491682096,4379655.257575179,2001409.8095219457,597275,1b346bdd-8c75-4589-bb36-332eec5ef94d,43448,4824,false,0.9088269764369029,false,true
b7d89016,2502921.483965129,9258373.920694126,608237.8415945156,5657670.582360607,7735260.094187337,347670,915c05ed-52d1-4563-91c1-a7d6a5d06e2e,5586,770,false,0.43822603779853775,false,true
23b972f7,4086745.1479321206,8806930.014976423,6289668.866834573,837671.5104922683,5547798.928220217,404312,2cf8f6e8-2649-4a44-aa02-363f42368795,36908,3360,true,0.9992941549416984,true,false
721fa844,9143223.98260484,3703155.4353035633,8543891.40550743,9555514.01767828,7281005.644592834,707251,ec323620-8028-4ad7-b4b9-19fec3a47ace,60279,2524,true,0.17539389966053942,true,true
43dbcd17,6410584.688939144,7481814.659526054,7276957.335623732,538366.276897112,580054.0209850458,10156,97a277dc-571f-4d2e-ac8c-e597cccd271a,93522,411,true,0.10020416091256235,false,true
46cda527,9293717.462364314,3815696.04617058,758209.3924026046,9918283.404582892,6358172.019043627,367395,7a629942-d14a-405a-85c8-b1693f3709be,5252,5181,true,0.8512031015091027,true,false
635ffc75,1392029.7911842116,7579971.976715458,5563338.128529431,4746883.945794396,7164731.135270617,684933,cae2ea3f-2606-40b0-9757-f8d896e44ab0,49386,2515,false,0.8353503498931759,false,false
e463e71e,7877880.93215717,1453491.4787041508,2079535.2912346355,6400204.752055161,1225521.5114926687,639116,4da57f9c-c8d3-4852-b8eb-d06b00470405,38217,2829,true,0.9792030749320386,true,true
22422f13,6332329.87314241,1367035.1116451984,2251583.873825511,1112963.5946167016,4185737.091825168,869702,cd7af4a2-3420-43e9-ae91-2d5355d2e0be,86139,8623,true,0.777290323940455,false,false
cc008e0d,7451379.355548044,3678328.487668443,8628075.129139692,9970986.876602916,8111169.896988405,206506,f0b3f099-ab4f-4fc3-a873-e7122f4d7c83,25596,4261,true,0.8098840385717183,true,true
7f6351ea,7242677.240206997,8485060.437992154,2504982.8445185428,744065.6878904861,906920.9777426912,10974,d1059e0a-1448-46b9-bc76-b6e2858463b8,51173,5028,false,0.04930536921574524,true,false
abd12bac,2114583.172081902,3733775.1027157805,4774010.442719806,9143060.223916246,9076624.410267783,37567,39452e31-22fd-4991-aa48-195af5fdf013,74409,5745,false,0.3162017625769299,false,false
a23f1167,3895770.3366105612,1893835.361403946,587942.0499741217,1546558.7289344508,8947953.907294046,79522,0d525610-07b6-44db-b887-50bf3cc40075,65296,1480,true,0.9342034530367214,true,false
440f8bf2,2047955.7789377011,5762979.514073139,6696117.446002348,6189532.439247496,2428418.507201613,140471,5aa5b70b-4d1e-440e-8ea8-e92703794451,75448,5590,false,0.13583886550371294,true,false
85739ea1,818663.428966413,1993005.6098342652,9332837.655204883,1914692.0548265667,1462115.932618937,740486,8c2df16f-77b8-43bb-a085-8e20aa3a7a71,16164,9894,false,0.655015393800837,false,true
97bda9af,503681.2816425762,6279618.979596587,4918189.142540771,6170526.575776819,679548.8935865934,435776,e1d25869-9e57-4684-8391-b00770c1f8a0,47761,6894,false,0.8278965757751285,false,false
fed30eb8,6580148.606847452,4825651.52379827,63865.16505614614,8031242.852200228,501373.33133005945,704469,723863ff-3bb8-4a9b-98c6-b9da21fadc3d,36274,8085,true,0.08185621281784994,false,false
23dd35e2,846483.2538954791,1544770.9264057209,8341740.541821769,8976906.158601526,7918295.373859933,81914,1cf8a2dd-6c2d-427b-9024-ccaefab2f3ae,18518,6097,false,0.07821953328740616,true,true
